City,BHK,Location,Price (₹),Area (sqft),Property Type,Furnishing,Property Facing,overlooking,Bathroom,Balcony,Tenant Preferred,Availability
Chennai,4,OMR Chennai,36000,2600 sqft,Villa,Semi-Furnished,,,4,,Bachelors/Family,Immediately
Chennai,1,"Mogappair West Ambattur Industrial Estate, Chennai",25000,450 sqft,Flat,Furnished,North,,1,,Bachelors/Family,From Jan '26
Chennai,2,West Mambalam Chennai,30000,1100 sqft,House,Unfurnished,East,Main Road,2,,Bachelors/Family,From Apr '26
Chennai,2,"Blue Swan FlatsVelachery, Vijaya Nagar Velachery, Chennai",20000,750 sqft,Flat,Unfurnished,East,Main Road,1,1,Family,Immediately
Chennai,2,New Vellanur Chennai,10000,900 sqft,House,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,From Feb '26
Chennai,3,"Kottivakkam, Chennai",55000,2300 sqft,Flat,Semi-Furnished,North,Main Road,3,,Bachelors/Family,From Feb '26
Chennai,3,"Urbanrise Revolution One, Padur, Chennai",25000,918 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",2,1,Bachelors,Immediately
Chennai,3,"Mayas Court, Anna Nagar, Chennai",50000,1800 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,3,casa grand amberley Chennai,40000,1300 sqft,Villa,Furnished,East,,3,2,Bachelors,From Feb '26
Chennai,1,"Nungambakkam, Nungambakkam, Chennai",25000,450 sqft,Flat,Furnished,,,1,,Bachelors/Family,Immediately
Chennai,3,Anna Nagar Chennai,75000,2324 sqft,Villa,Semi-Furnished,North - East,Garden/Park,3,,Bachelors/Family,Immediately
Chennai,3,Perumbakkam Chennai,23000,1100 sqft,House,Semi-Furnished,,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,3,"Brigade Residences, Perungudi, Chennai",1.2 Lac,1700 sqft,Flat,Semi-Furnished,South,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,4,"Koyambedu, Chennai",80000,1800 sqft,Flat,Semi-Furnished,North - East,Main Road,4,3,Bachelors/Family,From Feb '26
Chennai,3,"Gopalapuram, Chennai",55000,1600 sqft,Flat,Semi-Furnished,North,Garden/Park,3,4,Bachelors,Immediately
Chennai,2,"Urbanrise Manhattan Condos, Padur, Chennai",29000,667 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,2,"AR Samriddhi, Thoraipakkam, Chennai",34000,1200 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,2,"East Abhiramapuram, Chennai",66000,950 sqft,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,"Appaswamy Altezza, Kottivakkam, Chennai",90000,907 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",2,1,Bachelors,From Mar '26
Chennai,2,"Surapet Main Road, Chennai",20000,750 sqft,Flat,Semi-Furnished,South,,2,1,Bachelors/Family,Immediately
Chennai,4,Vettuvankeni Chennai,2 Lac,3800 sqft,House,Semi-Furnished,North,"Garden/Park, Main Road",3,1,Bachelors,Immediately
Chennai,3,"T Nagar, Chennai",45000,1000 sqft,Flat,Semi-Furnished,West,Main Road,2,1,Family,Immediately
Chennai,2,Navalur Chennai,20000,800 sqft,House,Semi-Furnished,South,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,6,Manapakkam Chennai,1.8 Lac,3500 sqft,House,Furnished,North,Garden/Park,5,2,Bachelors,Immediately
Chennai,2,Royapettah Chennai,40000,850 sqft,House,Furnished,North,"Garden/Park, Main Road",2,1,Bachelors,Immediately
Chennai,3,KK Nagar West Chennai,45000,1200 sqft,House,Semi-Furnished,South,Main Road,4,,Bachelors,Immediately
Chennai,3,"Puravankara Purva Somerset House, Maduvinkarai, Chennai",1.8 Lac,1378 sqft,Flat,Furnished,North - East,Garden/Park,3,2,Bachelors/Family,Immediately
Chennai,2,"JB Estate, Chennai",14000,1074 sqft,Flat,Unfurnished,North,Garden/Park,2,2,Bachelors/Family,Immediately
Chennai,3,"Perungudi, Chennai",1.2 Lac,1300 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
Chennai,5,Porur Gardens Chennai,1 Lac,3000 sqft,House,Furnished,,,4,,Bachelors/Family,Immediately
Chennai,2,"Urapakkam, Chennai",18000,700 sqft,Flat,Semi-Furnished,South,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,4,"Siruseri, Chennai",60000,2451 sqft,Flat,Semi-Furnished,West,,5,2,Family,Immediately
Chennai,2,Tambaram West Tambaram Chennai,16000,900 sqft,House,Semi-Furnished,East,"Garden/Park, Main Road",2,,Bachelors,Immediately
Chennai,2,"G Square Northern Ally, Madhavaram, Chennai",23000,1190 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors,Immediately
Chennai,3,Sholinganallur Chennai,40000,1560 sqft,House,Semi-Furnished,,,3,,Bachelors/Family,Immediately
Chennai,3,Kazhipattur Chennai,8500,1500 sqft,House,Furnished,East,Main Road,3,1,Bachelors,Immediately
Chennai,3,Mogappair Chennai,50000,1500 sqft,House,Unfurnished,,,3,,Bachelors/Family,Immediately
Chennai,3,"Vijay Shanthi Infinity, Thandalam, Chennai",16000,1025 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,1,Bachelors,Immediately
Chennai,1,"Paruthippattu, Chennai",9500,500 sqft,Flat,Furnished,East,Main Road,1,,Bachelors,Immediately
Chennai,2,"Casa XS, Manapakkam, Chennai",18000,1060 sqft,Flat,Furnished,East,,2,1,Bachelors/Family,Immediately
Chennai,1,Block F Annanagar East Chennai,14000,300 sqft,House,Unfurnished,,,1,,Bachelors/Family,Immediately
Chennai,3,"Neelankarai, Chennai",57000,2200 sqft,Flat,Semi-Furnished,,,3,3,Bachelors/Family,Immediately
Chennai,3,KK Nagar MGR Nagar Chennai,36000,1250 sqft,House,Semi-Furnished,South,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Panaiyur Chennai,20000,1250 sqft,House,Unfurnished,,,2,,Bachelors/Family,Immediately
Chennai,3,"New Kumaran Nagar, Chennai",25000,1200 sqft,Flat,Unfurnished,,,2,3,Bachelors/Family,Immediately
Chennai,1,"Kothari Road, Chennai",25000,350 sqft,Flat,Furnished,,,1,,Bachelors/Family,Immediately
Chennai,2,Thiruninravur Chennai,7500,850 sqft,House,Unfurnished,,,2,1,Bachelors/Family,Immediately
Chennai,2,Annanagar East Chennai,30000,900 sqft,House,Semi-Furnished,East,,2,1,Bachelors/Family,Immediately
Chennai,1,"Urbanrise Revolution One, Padur, Chennai",23000,510 sqft,Flat,Furnished,South,"Garden/Park, Main Road",1,1,Bachelors,Immediately
Chennai,1,"T Nagar, Chennai",25000,750 sqft,Flat,Semi-Furnished,,,1,1,Bachelors/Family,Immediately
Chennai,2,"Nungambakkam, Chennai",34000,740 sqft,Flat,Unfurnished,South,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,"Thiruvanmiyur, Chennai",60000,1580 sqft,Flat,Semi-Furnished,South,,3,1,Family,Immediately
Chennai,3,"Besant Nagar, Chennai",75000,1650 sqft,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
Chennai,2,"Arumbakkam, Chennai",25000,1200 sqft,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors,Immediately
Chennai,2,"RWD Corniche, Egmore, Chennai",50000,1095 sqft,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,"Kilpauk, Chennai",42000,1200 sqft,Flat,Semi-Furnished,South,Main Road,2,1,Bachelors,Immediately
Chennai,1,Chennai,25000,400 sqft,Flat,Furnished,East,,1,,Bachelors/Family,Immediately
Chennai,4,"Emami Tejomaya, Navalur, Chennai",55000,1800 sqft,Flat,Semi-Furnished,,,3,2,Bachelors/Family,Immediately
Chennai,3,"PS LML Eterna, Ekkatuthangal, Chennai",85000,1300 sqft,Flat,Furnished,East,Garden/Park,3,1,Bachelors,Immediately
Chennai,4,Navalur Chennai,50000,4000 sqft,Villa,Furnished,North,Main Road,4,,Bachelors/Family,From Mar '26
Chennai,5,Akkarai Chennai,1 Lac,1500 sqft,Villa,Semi-Furnished,North,Main Road,5,3,Bachelors/Family,Immediately
Chennai,2,Pozhichalur Chennai,20000,1200 sqft,House,Furnished,West,,2,2,Bachelors,Immediately
Chennai,1,GKM Colony Kolathur Chennai,13000,1200 sqft,House,Unfurnished,,,1,1,Bachelors/Family,Immediately
Chennai,2,"Brownstone, Mahalingapuram, Chennai",45000,1159 sqft,Flat,Semi-Furnished,,Main Road,2,3,Bachelors,Immediately
Chennai,2,"Thoraipakkam, Chennai",25000,800 sqft,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,"Vandalur, Chennai",20000,1360 sqft,Flat,Semi-Furnished,,,2,1,Bachelors/Family,Immediately
Chennai,3,Avadi Chennai,35000,1300 sqft,House,Furnished,,,2,,Bachelors/Family,Immediately
Chennai,2,Chennai,15000,1230 sqft,Flat,Unfurnished,,,2,3,Bachelors/Family,Immediately
Chennai,1,Anna Nagar West Chennai,7000,300 sqft,House,Semi-Furnished,,,1,,Bachelors/Family,Immediately
Chennai,1,Alagappa Nagar Chennai,25000,800 sqft,House,Semi-Furnished,East,Garden/Park,1,1,Bachelors/Family,Immediately
Chennai,3,"Citilights Blessings, Kelambakkam, Chennai",25000,1450 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,2,Family,Immediately
Chennai,2,"Thiru Gandhi GVR Supreme, Sholinganallur, Chennai",28000,1100 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,2,Ambattur Chennai,18000,1000 sqft,House,Semi-Furnished,North,,2,1,Bachelors/Family,Immediately
Chennai,3,"KG Chandra Vista, Sholinganallur, Chennai",52000,1596 sqft,Flat,Furnished,East,Main Road,3,3,Bachelors,Immediately
Chennai,3,"Anna Nagar West, Chennai",25000,1140 sqft,Flat,Semi-Furnished,North,,2,1,Family,Immediately
Chennai,3,"Nest Wow, Sholinganallur, Chennai",25000,1100 sqft,Flat,Semi-Furnished,West,Main Road,3,,Bachelors/Family,From Feb '26
Chennai,2,Chennai,50000,1510 sqft,Flat,Furnished,,,2,,Bachelors/Family,Immediately
Chennai,3,"Brigade Residences, Perungudi, Chennai",1.3 Lac,1200 sqft,Flat,Semi-Furnished,South,"Main Road, Garden/Park, Pool",3,2,Bachelors/Family,Immediately
Chennai,1,"Olympia Opaline, Navalur, Chennai",22000,500 sqft,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",1,1,Bachelors/Family,Immediately
Chennai,2,"Mahalakshmi Flats, Thoraipakkam, Chennai",28000,800 sqft,Flat,Unfurnished,,,2,,Bachelors/Family,Immediately
Chennai,3,"House of Hiranandani, Egattur, Chennai",1 Lac,2170 sqft,Flat,Semi-Furnished,South - East,Garden/Park,3,2,Bachelors/Family,Immediately
Chennai,3,MRK Nagar Chennai,35000,1885 sqft,House,Semi-Furnished,,,3,1,Bachelors/Family,Immediately
Chennai,1,Melakottaiyur Chennai,10000,3 cent,House,Unfurnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,2,Foreshore Estate Chennai,25000,700 sqft,House,Unfurnished,South - East,Garden/Park,2,1,Bachelors,Immediately
Chennai,2,Kaladipet Chennai,15000,640 sqft,House,Unfurnished,,Main Road,2,,Bachelors/Family,Immediately
Chennai,3,Navalur Chennai,23000,660 sqft,Villa,Semi-Furnished,,"Garden/Park, Pool",3,,Bachelors/Family,From Feb '26
Chennai,1,Injambakkam Chennai,16000,600 sqft,House,Semi-Furnished,,,1,1,Bachelors/Family,Immediately
Chennai,3,"Thoraipakkam, Chennai",40000,1800 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,4,"Porur, Chennai",30000,1450 sqft,Flat,Semi-Furnished,North,Garden/Park,4,3,Bachelors/Family,Immediately
Chennai,2,Velappanchavadi Chennai,25000,1300 sqft,Villa,Unfurnished,,,2,1,Bachelors/Family,Immediately
Chennai,2,Kamaraj Nagar Avadi Chennai,15000,800 sqft,House,Semi-Furnished,North,Main Road,2,,Bachelors,Immediately
Chennai,2,"Adyar, Chennai",45000,950 sqft,Flat,Semi-Furnished,North,Main Road,2,2,Family,Immediately
Chennai,3,Ambattur Chennai,30000,1300 sqft,House,Unfurnished,West,Pool,3,2,Bachelors/Family,Immediately
Chennai,3,Bollineni Hillside Road Chennai,30000,2408 sqft,Villa,Semi-Furnished,,,3,1,Bachelors/Family,Immediately
Chennai,2,"Jewel Court, Chetpet, Chennai",35000,900 sqft,Flat,Semi-Furnished,North - East,,2,,Bachelors/Family,From Feb '26
Chennai,3,"Ceebros The Atlantic Residences By Ceebros, Egmore, Chennai",1.3 Lac,1650 sqft,Flat,Furnished,North - West,"Pool, Garden/Park",3,2,Bachelors/Family,Immediately
Chennai,3,"VGN Coasta, Muthukadu, Chennai",40000,1300 sqft,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",2,1,Family,Immediately
Chennai,3,Sithalapakkam Chennai,25000,200 sqft,Villa,Unfurnished,East,"Garden/Park, Main Road",3,2,Bachelors,From Feb '26
Chennai,6,Neelankarai Chennai,2 Lac,5000 sqft,Villa,Semi-Furnished,South,Garden/Park,5,2,Bachelors,Immediately
Chennai,3,"Sivagami Apartment, Chitlapakkam, Chennai",55000,1000 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,,Bachelors,Immediately
Chennai,3,"Zamin Pallavaram, Tiruthani Nagar, Chennai",38000,1400 sqft,Flat,Unfurnished,East,Main Road,3,3,Family,From Feb '26
Chennai,3,"Udayam Apartment, Kodambakkam, Chennai",40000,1450 sqft,Flat,Furnished,,"Garden/Park, Main Road",4,3,Bachelors,Immediately
Chennai,3,"Valmiki Nagar, Chennai",65000,1350 sqft,Flat,Semi-Furnished,North,Main Road,3,1,Family,Immediately
Chennai,3,"Shriram Park 63, Grand Southern Trunk Road, Chennai",35000,1177 sqft,Flat,Semi-Furnished,South,Garden/Park,3,3,Bachelors/Family,Immediately
Chennai,2,Tambaram West Tambaram Chennai,15000,830 sqft,House,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,3,Navalur Chennai,55000,2075 sqft,Villa,Semi-Furnished,,,3,,Bachelors/Family,Immediately
Chennai,2,Thazhambur Chennai,26000,1500 sqft,Villa,Semi-Furnished,North,Garden/Park,2,2,Bachelors,Immediately
Chennai,1,"Ozone Greens, Perumbakkam, Chennai",20000,651 sqft,Flat,Semi-Furnished,North,Garden/Park,1,,Bachelors/Family,Immediately
Chennai,2,"Kilpauk, Chennai",28000,900 sqft,Flat,Unfurnished,,,2,,Bachelors/Family,Immediately
Chennai,1,Villivakkam Chennai,9100,495 sqft,House,Semi-Furnished,South,Main Road,1,1,Bachelors/Family,Immediately
Chennai,2,Ramapuram Chennai,20000,1250 sqft,House,Semi-Furnished,,,2,2,Bachelors,Immediately
Chennai,2,"Prestige Bella Vista, Iyyappanthangal, Chennai",51000,1166 sqft,Flat,Furnished,East,Pool,2,1,Family,Immediately
Chennai,3,"T Nagar, Chennai",50000,1800 sqft,Flat,Unfurnished,,,3,,Bachelors/Family,Immediately
Chennai,3,"Vijay Shanthi Infinity, Kuthambakkam, Chennai",25000,1051 sqft,Flat,Semi-Furnished,,,3,,Bachelors/Family,Immediately
Chennai,2,Ashok nagar and Kalaignar karunanidhi nagar Chennai,20000,800 sqft,House,Unfurnished,,,2,,Bachelors/Family,Immediately
Chennai,2,"Ambattur Red Hills Road, Chennai",12000,700 sqft,Flat,Semi-Furnished,East,Main Road,2,,Bachelors,Immediately
Chennai,2,"Perumbakkam, Chennai",22000,960 sqft,Flat,Semi-Furnished,South,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Medavakkam Chennai,36000,1700 sqft,Villa,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,2,Perungudi Chennai,25000,1100 sqft,Villa,Semi-Furnished,South,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,2,Chennai,18000,1050 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,4,Perungalathur Chennai,45000,2100 sqft,Villa,Semi-Furnished,East,"Garden/Park, Main Road",3,,Bachelors,Immediately
Chennai,2,"Mantri Synergy, Padur, Chennai",28000,775 sqft,Flat,Semi-Furnished,South,"Garden/Park, Main Road",2,,Bachelors,Immediately
Chennai,2,"Ayappakkam, Chennai",30000,1900 sqft,Flat,Furnished,East,Main Road,2,,Bachelors,Immediately
Chennai,2,Surapet Chennai,12500,600 sqft,House,Semi-Furnished,North,"Garden/Park, Main Road",2,1,Bachelors,Immediately
Chennai,2,Porur Chennai,21000,700 sqft,House,Semi-Furnished,West,Garden/Park,2,1,Bachelors/Family,Immediately
Chennai,3,"RWD Grand Corridor, Vanagaram, Chennai",47000,1000 sqft,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Porur Chennai,32000,2100 sqft,House,Semi-Furnished,East,Garden/Park,3,1,Bachelors,Immediately
Chennai,3,Ponniammanmedu Chennai,16000,1100 sqft,House,Furnished,East,Garden/Park,2,1,Bachelors,Immediately
Chennai,3,"Adyar House, Chennai",75000,1900 sqft,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
Chennai,3,"Ceebros One 74, MRC Nagar, Chennai",2.9 Lac,2400 sqft,Flat,Furnished,East,"Pool, Garden/Park, Main Road",3,2,Bachelors,Immediately
Chennai,2,"Hiranandani Tiana, Egattur, Chennai",46000,1100 sqft,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",2,1,Bachelors,Immediately
Chennai,3,"Madanandapuram Mugalivakkam, Chennai",40000,1870 sqft,Flat,Semi-Furnished,,,3,4,Bachelors,Immediately
Chennai,4,Sriperumbudur Chennai,1 Lac,4000 sqft,Villa,Furnished,West,"Garden/Park, Pool, Main Road",5,5,Bachelors/Family,Immediately
Chennai,3,Porur Chennai,30000,1400 sqft,House,Semi-Furnished,North,Main Road,2,,Bachelors/Family,Immediately
Chennai,2,"Kolapakkam - Vandalur-Kelambakkam Road, Chennai",9000,800 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,2,Ayyappa Nagar Sadasivam Nagar Chennai,25000,1200 sqft,House,Unfurnished,South,,1,,Bachelors,Immediately
Chennai,3,"Maduravoyal, Chennai",24000,1200 sqft,Flat,Semi-Furnished,North - West,Garden/Park,2,2,Bachelors,Immediately
Chennai,3,"JD Jade, KK Nagar, Chennai",45000,1600 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,3,J Block Anna Nagar Chennai,65000,1206 sqft,House,Semi-Furnished,South,,2,1,Bachelors,Immediately
Chennai,3,"Kasturba Nagar Adyar, Chennai",57500,1500 sqft,Flat,Semi-Furnished,South,Main Road,3,4,Family,Immediately
Chennai,2,"Kilpauk Garden Colony, Chennai",30000,900 sqft,Flat,Semi-Furnished,North - East,Garden/Park,2,1,Bachelors/Family,Immediately
Chennai,3,"Janavi Apartments, West Mambalam, Chennai",39000,1050 sqft,Flat,Semi-Furnished,East,Garden/Park,2,,Family,Immediately
Chennai,2,Injambakkam Chennai,90000,1685 sqft,House,Unfurnished,East,Pool,2,2,Bachelors/Family,Immediately
Chennai,3,Chennai,27000,1300 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,2,"Kilpauk, Chennai",40000,1000 sqft,Flat,Unfurnished,South,"Garden/Park, Main Road",2,3,Bachelors,Immediately
Chennai,2,"Pacifica Aurum Pride Tower, OMR, Chennai",30000,1261 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,1,"Iyyappanthangal, Chennai",30000,600 sqft,Flat,Furnished,North,"Garden/Park, Pool, Main Road",1,,Bachelors,Immediately
Chennai,1,Navalur Chennai,10000,1200 sqft,House,,,,,,Bachelors/Family,Immediately
Chennai,3,Kilpauk Chennai,30000,1250 sqft,House,Semi-Furnished,North,Main Road,3,3,Family,Immediately
Chennai,2,"Godrej Palmgrove, Chembarambakkam, Chennai",22500,1200 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
Chennai,1,"Taisha Park, Natesan Nagar Madhavaram, Chennai",20000,600 sqft,Flat,Unfurnished,,,1,1,Bachelors/Family,Immediately
Chennai,3,"Thoraipakkam, Chennai",55000,2030 sqft,Flat,Unfurnished,East,Garden/Park,3,2,Family,Immediately
Chennai,4,"Alwarpet, Chennai",1.5 Lac,2200 sqft,Flat,Semi-Furnished,East,Garden/Park,3,2,Family,Immediately
Chennai,4,Ramana Nagar Perambur Chennai,60000,3000 sqft,House,Semi-Furnished,,,5,1,Bachelors/Family,Immediately
Chennai,2,"Kotturpuram, Chennai",1.4 Lac,1313 sqft,Flat,Semi-Furnished,North,,2,1,Family,Immediately
Chennai,3,"Anna Nagar, Chennai",1.4 Lac,3000 sqft,Flat,Semi-Furnished,,,3,2,Bachelors/Family,From Feb '26
Chennai,3,Injambakkam Chennai,70000,2300 sqft,Villa,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,1,Bachelors,Immediately
Chennai,1,Thirumazhisai Chennai,9000,600 sqft,House,Unfurnished,,,1,,Bachelors/Family,Immediately
Chennai,3,"Trustpuram, Chennai",45000,1300 sqft,Flat,Unfurnished,North,,2,4,Family,Immediately
Chennai,3,"Appaswamy Parkhouse Mews, Guindy, Chennai",2 Lac,1477 sqft,Flat,Semi-Furnished,,,3,2,Bachelors/Family,Immediately
Chennai,2,Selaiyur Chennai,14000,750 sqft,House,Unfurnished,South,Main Road,2,1,Family,Immediately
Chennai,3,Navalur Chennai,60000,2200 sqft,Villa,Semi-Furnished,North,,3,2,Bachelors/Family,Immediately
Chennai,2,"Choolaimedu, Chennai",22000,900 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,3,Karapakkam Chennai,40000,1670 sqft,House,Semi-Furnished,,Garden/Park,3,2,Bachelors/Family,Immediately
Chennai,5,Valasaravakkam Chennai,80000,2800 sqft,House,Semi-Furnished,West,Main Road,5,1,Bachelors,Immediately
Chennai,2,Annai Sathya Nagar Ramapuram Chennai,25000,1100 sqft,House,Semi-Furnished,North,Main Road,2,2,Bachelors/Family,Immediately
Chennai,3,"Boat Club Road, Chennai",3.5 Lac,4000 sqft,Flat,Semi-Furnished,,,3,1,Bachelors/Family,Immediately
Chennai,2,"Nelson Manickam Road, Chennai",40000,1200 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,2,Bachelors,From Feb '26
Chennai,4,Injambakkam Chennai,2.3 Lac,4000 sqft,Villa,Semi-Furnished,East,"Pool, Main Road",4,2,Bachelors,Immediately
Chennai,2,"RA Puram, Chennai",35000,1000 sqft,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors/Family,Immediately
Chennai,3,"Thiruvanmiyur, Chennai",50000,1750 sqft,Flat,Semi-Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
Chennai,3,"Radiance Mandarin, Thoraipakkam, Chennai",75000,1307 sqft,Flat,Semi-Furnished,North,,3,2,Bachelors,Immediately
Chennai,3,"R A Puram Vila, Raja Annamalai Puram, Chennai",1.3 Lac,2200 sqft,Flat,Semi-Furnished,,,3,2,Family,Immediately
Chennai,4,"Puravankara Purva Somerset House, Guindy, Chennai",2.3 Lac,3525 sqft,Flat,Semi-Furnished,North,"Pool, Garden/Park, Main Road",4,2,Bachelors/Family,Immediately
Chennai,3,"Gopalapuram, Chennai",1.5 Lac,2100 sqft,Flat,Furnished,East,,3,3,Bachelors/Family,Immediately
Chennai,2,"Narayanapuram Pallikaranai, Chennai",18000,950 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,3,"Appaswamy Altezza, Perungudi, Chennai",1.2 Lac,1735 sqft,Flat,Semi-Furnished,East,"Main Road, Pool, Garden/Park",3,1,Bachelors,Immediately
Chennai,2,"Nemilichery, Chennai Chennai",13000,1000 sqft,House,Unfurnished,,,2,,Bachelors/Family,Immediately
Chennai,2,"Mohanram Nagar, Chennai",30000,890 sqft,Flat,Unfurnished,,,2,,Bachelors/Family,Immediately
Chennai,4,Indira Nagar Chennai,60000,1400 sqft,House,Unfurnished,East,Main Road,3,,Family,Immediately
Chennai,2,"Bhaggyam Griha, Thoraipakkam, Chennai",35000,1452 sqft,Flat,Semi-Furnished,,,2,,Bachelors/Family,Immediately
Chennai,2,Viduthalai Nagar Chennai,27000,1650 sqft,House,Semi-Furnished,East,,2,,Bachelors/Family,Immediately
Chennai,3,"Nungambakkam, Chennai",80000,1620 sqft,Flat,Semi-Furnished,,,3,,Bachelors/Family,Immediately
Chennai,3,"Uthandi, Chennai",1.3 Lac,4500 sqft,Flat,Furnished,East,Main Road,4,1,Bachelors,Immediately
Chennai,3,Kolapakkam Chennai,35000,1750 sqft,Villa,Semi-Furnished,North,,3,2,Bachelors,Immediately
